time_s,T_fault_Nm,T_fault_over_T_nom_percent,omega_m_rad_per_s,abs_i_s_peak_A
9.517903580716144396e-02,-5.686114658539518363e-01,-4.348227530155599485e-01,1.231504320207198901e+02,2.425830959403779019e+01
9.521904380876176910e-02,-5.511582246999231494e-01,-4.214760886878510249e-01,1.231504320207198901e+02,2.423871440713710257e+01
9.525905181036208036e-02,-5.337195673182625333e-01,-4.081405767136052631e-01,1.231504320207198901e+02,2.421785687014723010e+01
9.529905981196240550e-02,-5.162991119364412906e-01,-3.948189839867821682e-01,1.231504320207198901e+02,2.419574143539274758e+01
9.533906781356273064e-02,-4.989004541259313141e-01,-3.815140600760765222e-01,1.231504320207198901e+02,2.417237261396507364e+01
9.537907581516304190e-02,-4.815271661352356625e-01,-3.682285367148807609e-01,1.231504320207198901e+02,2.414775497531723047e+01
9.541908381676336703e-02,-4.641827962315155376e-01,-3.549651272978204264e-01,1.231504320207198901e+02,2.412189314685753772e+01
9.545909181836369217e-02,-4.468708680509038134e-01,-3.417265263839325273e-01,1.231504320207198901e+02,2.409479181354214106e+01
9.549909981996400343e-02,-4.295948799576077559e-01,-3.285154092065654119e-01,1.231504320207198901e+02,2.406645571746649992e+01
9.553910782156432857e-02,-4.123583044118923069e-01,-3.153344311900691532e-01,1.231504320207198901e+02,2.403688965745576311e+01
9.557911582316463983e-02,-3.951645873470336912e-01,-3.021862274733458364e-01,1.231504320207198901e+02,2.400609848865410356e+01
9.561912382476496497e-02,-3.780171475553356086e-01,-2.890734124403302463e-01,1.231504320207198901e+02,2.397408712211304049e+01
9.565913182636529011e-02,-3.609193760832924425e-01,-2.759985792574653485e-01,1.231504320207198901e+02,2.394086052437872425e+01
9.569913982796560137e-02,-3.438746356359848044e-01,-2.629642994182374571e-01,1.231504320207198901e+02,2.390642371707833291e+01
9.573914782956592651e-02,-3.268862599907864652e-01,-2.499731222948324560e-01,1.231504320207198901e+02,2.387078177650540312e+01
9.577915583116625164e-02,-3.099575534204652705e-01,-2.370275746969753294e-01,1.231504320207198901e+02,2.383393983320432952e+01
9.581916383276656290e-02,-2.930917901257537594e-01,-2.241301604380112056e-01,1.231504320207198901e+02,2.379590307155397255e+01
9.585917183436688804e-02,-2.762922136774605963e-01,-2.112833599082827862e-01,1.231504320207198901e+02,2.375667672935035313e+01
9.589917983596721318e-02,-2.595620364681988645e-01,-1.984896296558614215e-01,1.231504320207198901e+02,2.371626609738855507e+01
9.593918783756752444e-02,-2.429044391737988640e-01,-1.857514019746842326e-01,1.231504320207198901e+02,2.367467651904387083e+01
9.597919583916784958e-02,-2.263225702244722193e-01,-1.730710845001481313e-01,1.231504320207198901e+02,2.363191338985213363e+01
9.601920384076816084e-02,-2.098195452857881393e-01,-1.604510598122073917e-01,1.231504320207198901e+02,2.358798215708930712e+01
9.605921184236848598e-02,-1.933984467495320214e-01,-1.478936850460280394e-01,1.231504320207198901e+02,2.354288831935050297e+01
9.609921984396881112e-02,-1.770623232344977760e-01,-1.354012915102390524e-01,1.231504320207198901e+02,2.349663742612817785e+01
9.613922784556912238e-02,-1.608141890972726584e-01,-1.229761843128245741e-01,1.231504320207198901e+02,2.344923507738990054e+01
9.617923584716944752e-02,-1.446570239530739488e-01,-1.106206419947032005e-01,1.231504320207198901e+02,2.340068692315540133e+01
9.621924384876977265e-02,-1.285937722066805011e-01,-9.833691617102659210e-02,1.231504320207198901e+02,2.335099866307316319e+01
9.625925185037008391e-02,-1.126273425935177125e-01,-8.612723118024273594e-02,1.231504320207198901e+02,2.330017604599649417e+01
9.629925985197040905e-02,-9.676060773093622669e-02,-7.399378374095434696e-02,1.231504320207198901e+02,2.324822486955922329e+01
9.633926785357073419e-02,-8.099640367973286181e-02,-6.193874261660969188e-02,1.231504320207198901e+02,2.319515097975087770e+01
9.637927585517104545e-02,-6.533752951595256375e-02,-4.996424828805524909e-02,1.231504320207198901e+02,2.314096027049162174e+01
9.641928385677137059e-02,-4.978674691301515631e-02,-3.807241263398403880e-02,1.231504320207198901e+02,2.308565868320680181e+01
9.645929185837168185e-02,-3.434677973419957009e-02,-2.626531861930427383e-02,1.231504320207198901e+02,2.302925220640130632e+01
9.649929985997200699e-02,-1.902031363552063314e-02,-1.454501999145537544e-02,1.231504320207198901e+02,2.297174687523365577e+01
9.653930786157233213e-02,-3.809995679038016836e-03,-2.913540984701520897e-03,1.231504320207198901e+02,2.291314877109000392e+01
9.657931586317264339e-02,1.128156604338692581e-02,8.627123967585163464e-03,1.231504320207198901e+02,2.285346402115795073e+01
9.661932386477296852e-02,2.625180277584446276e-02,2.007501051261974950e-02,1.231504320207198901e+02,2.279269879800040854e+01
9.665933186637329366e-02,4.109818545362393938e-02,3.142818464986569388e-02,1.231504320207198901e+02,2.273085931912939373e+01
9.669933986797360492e-02,5.581822504793253203e-02,4.268474299464466992e-02,1.231504320207198901e+02,2.266795184657994255e+01
9.673934786957393006e-02,7.040947290006006887e-02,5.384281303367565580e-02,1.231504320207198901e+02,2.260398268648411602e+01
9.677935587117424132e-02,8.486952104497855198e-02,6.490055337253465562e-02,1.231504320207198901e+02,2.253895818864523193e+01
9.681936387277456646e-02,9.919600252435502308e-02,7.585615397501874191e-02,1.231504320207198901e+02,2.247288474611230669e+01
9.685937187437489160e-02,1.133865916889714026e-01,8.670783639440937662e-02,1.231504320207198901e+02,2.240576879475487715e+01
9.689937987597520286e-02,1.274390044905350794e-01,9.745385399662293002e-02,1.231504320207198901e+02,2.233761681283814937e+01
9.693938787757552800e-02,1.413509987628769060e-01,1.080924921752454554e-01,1.231504320207198901e+02,2.226843532059862696e+01
9.697939587917585313e-02,1.551203744925265249e-01,1.186220685584443713e-01,1.231504320207198901e+02,2.219823087982029719e+01
9.701940388077616439e-02,1.687449740786634012e-01,1.290409332077554483e-01,1.231504320207198901e+02,2.212701009341136782e+01
9.705941188237648953e-02,1.822226825824463936e-01,1.393474688087477098e-01,1.231504320207198901e+02,2.205477960498174284e+01
9.709941988397681467e-02,1.955514279657165344e-01,1.495400908535616524e-01,1.231504320207198901e+02,2.198154609842118745e+01
9.713942788557712593e-02,2.087291813190793599e-01,1.596172478153261298e-01,1.231504320207198901e+02,2.190731629747843812e+01
9.717943588717745107e-02,2.217539570793764514e-01,1.695774213144609077e-01,1.231504320207198901e+02,2.183209696534109767e+01
9.721944388877776233e-02,2.346238132365455475e-01,1.794191262768646544e-01,1.231504320207198901e+02,2.175589490421670646e+01
9.725945189037808747e-02,2.473368515298922932e-01,1.891409110840059082e-01,1.231504320207198901e+02,2.167871695491476558e+01
9.729945989197841261e-02,2.598912176337719870e-01,1.987413577149156341e-01,1.231504320207198901e+02,2.160056999643008169e+01
9.733946789357872387e-02,2.722851013327082237e-01,2.082190818801021581e-01,1.231504320207198901e+02,2.152146094552733402e+01
9.737947589517904901e-02,2.845167366859596703e-01,2.175727331473970572e-01,1.231504320207198901e+02,2.144139675632705888e+01
9.741948389677937414e-02,2.965844021815537968e-01,2.268009950597463520e-01,1.231504320207198901e+02,2.136038441989313341e+01
9.745949189837968540e-02,3.084864208798142604e-01,2.359025852449670446e-01,1.231504320207198901e+02,2.127843096382188293e+01
9.749949989998001054e-02,3.202211605463993749e-01,2.448762555174831823e-01,1.231504320207198901e+02,2.119554345183288291e+01
9.753950790158033568e-02,3.317870337748823339e-01,2.537207919720640414e-01,1.231504320207198901e+02,2.111172898336162262e+01
9.757951590318064694e-02,3.431824980989001683e-01,2.624350150695854977e-01,1.231504320207198901e+02,2.102699469315408720e+01
9.761952390478097208e-02,3.544060560938985249e-01,2.710177797148353163e-01,1.231504320207198901e+02,2.094134775086350331e+01
9.765953190638128334e-02,3.654562554685096276e-01,2.794679753263908384e-01,1.231504320207198901e+02,2.085479536064917738e+01
9.769953990798160848e-02,3.763316891455951718e-01,2.877845258985931576e-01,1.231504320207198901e+02,2.076734476077779590e+01
9.773954790958193362e-02,3.870309953329892361e-01,2.959663900556449012e-01,1.231504320207198901e+02,2.067900322322714857e+01
9.777955591118224488e-02,3.975528575839839540e-01,3.040125610978643422e-01,1.231504320207198901e+02,2.058977805329251254e+01
9.781956391278257001e-02,4.078960048475934741e-01,3.119220670401226525e-01,1.231504320207198901e+02,2.049967658919581481e+01
9.785957191438289515e-02,4.180592115086435578e-01,3.196939706425008798e-01,1.231504320207198901e+02,2.040870620169775052e+01
9.789957991598320641e-02,4.280412974177271734e-01,3.273273694331970685e-01,1.231504320207198901e+02,2.031687429371299913e+01
9.793958791758353155e-02,4.378411279110777654e-01,3.348213957237239358e-01,1.231504320207198901e+02,2.022418829992875899e+01
9.797959591918385669e-02,4.474576138204023890e-01,3.421752166164279685e-01,1.231504320207198901e+02,2.013065568642668879e+01
9.801960392078416795e-02,4.568897114727311082e-01,3.493880340043745703e-01,1.231504320207198901e+02,2.003628395030858300e+01
9.805961192238449309e-02,4.661364226803315081e-01,3.564590845636352867e-01,1.231504320207198901e+02,1.994108061932582387e+01
9.809961992398480435e-02,4.751967947207430543e-01,3.633876397380201850e-01,1.231504320207198901e+02,1.984505325151293320e+01
9.813962792558512949e-02,4.840699203069900869e-01,3.701730057162991305e-01,1.231504320207198901e+02,1.974820943482538382e+01
9.817963592718545462e-02,4.927549375480274607e-01,3.768145234019545375e-01,1.231504320207198901e+02,1.965055678678190176e+01
9.821964392878576589e-02,5.012510298994817814e-01,3.833115683755123904e-01,1.231504320207198901e+02,1.955210295411150767e+01
9.825965193038609102e-02,5.095574261047487452e-01,3.896635508494991074e-01,1.231504320207198901e+02,1.945285561240553562e+01
9.829965993198641616e-02,5.176734001265095308e-01,3.958699156160710997e-01,1.231504320207198901e+02,1.935282246577486376e+01
9.833966793358672742e-02,5.255982710687315818e-01,4.019301419873681502e-01,1.231504320207198901e+02,1.925201124651268003e+01
9.837967593518705256e-02,5.333314030892238877e-01,4.078437437286437928e-01,1.231504320207198901e+02,1.915042971476304601e+01
9.841968393678737770e-02,5.408722053028086618e-01,4.136102689842195423e-01,1.231504320207198901e+02,1.904808565819547894e+01
9.845969193838768896e-02,5.482201316751872389e-01,4.192293001963230958e-01,1.231504320207198901e+02,1.894498689168603178e+01
9.849969993998801410e-02,5.553746809075662538e-01,4.247004540168607956e-01,1.231504320207198901e+02,1.884114125700501319e+01
9.853970794158832536e-02,5.623353963121213717e-01,4.300233812121838084e-01,1.231504320207198901e+02,1.873655662251182719e+01
9.857971594318865050e-02,5.691018656783731755e-01,4.351977665609040868e-01,1.231504320207198901e+02,1.863124088285724156e+01
9.861972394478897563e-02,5.756737211305491542e-01,4.402233287448180099e-01,1.231504320207198901e+02,1.852520195869345443e+01
9.865973194638928689e-02,5.820506389760154997e-01,4.450998202330004316e-01,1.231504320207198901e+02,1.841844779639240670e+01
9.869973994798961203e-02,5.882323395448537662e-01,4.498270271591275904e-01,1.231504320207198901e+02,1.831098636777269206e+01
9.873974794958993717e-02,5.942185870206659892e-01,4.544047691920919396e-01,1.231504320207198901e+02,1.820282566983561523e+01
9.877975595119024843e-02,6.000091892626921997e-01,4.588328993999739036e-01,1.231504320207198901e+02,1.809397372451073593e+01
9.881976395279057357e-02,6.056039976193220431e-01,4.631113041074320646e-01,1.231504320207198901e+02,1.798443857841153459e+01
9.885977195439089871e-02,6.110029067330891017e-01,4.672399027465808374e-01,1.231504320207198901e+02,1.787422830260160111e+01
9.889977995599120997e-02,6.162058543372322950e-01,4.712186477014184693e-01,1.231504320207198901e+02,1.776335099237196502e+01
9.893978795759153511e-02,6.212128210439171738e-01,4.750475241458783082e-01,1.231504320207198901e+02,1.765181476703015662e+01
9.897979595919184637e-02,6.260238301242014858e-01,4.787265498755658988e-01,1.231504320207198901e+02,1.753962776970155701e+01
9.901980396079217150e-02,6.306389472798421547e-01,4.822557751332578468e-01,1.231504320207198901e+02,1.742679816714377949e+01
9.905981196239249664e-02,6.350582804070312726e-01,4.856352824282282876e-01,1.231504320207198901e+02,1.731333414957466843e+01
9.909981996399280790e-02,6.392819793521603566e-01,4.888651863494792305e-01,1.231504320207198901e+02,1.719924393051473643e+01
9.913982796559313304e-02,6.433102356597000249e-01,4.919456333729421149e-01,1.231504320207198901e+02,1.708453574664475028e+01
9.917983596719345818e-02,6.471432823123018929e-01,4.948768016627309030e-01,1.231504320207198901e+02,1.696921785767933244e+01
9.921984396879376944e-02,6.507813934632111774e-01,4.976589008665154301e-01,1.231504320207198901e+02,1.685329854625743451e+01
9.925985197039409458e-02,6.542248841610925902e-01,5.002921719050927862e-01,1.231504320207198901e+02,1.673678611785054215e+01
9.929985997199440584e-02,6.574741100673707761e-01,5.027768867562355526e-01,1.231504320207198901e+02,1.661968890068973081e+01
9.933986797359473098e-02,6.605294671661841033e-01,5.051133482328897806e-01,1.231504320207198901e+02,1.650201524571244960e+01
9.937987597519505611e-02,6.633913914670527268e-01,5.073018897558028151e-01,1.231504320207198901e+02,1.638377352653029462e+01
9.941988397679536738e-02,6.660603587003670611e-01,5.093428751206602323e-01,1.231504320207198901e+02,1.626497213941878783e+01
9.945989197839569251e-02,6.685368840058004691e-01,5.112366982598119947e-01,1.231504320207198901e+02,1.614561950333057183e+01
9.949989997999601765e-02,6.708215216137476400e-01,5.129837829986654274e-01,1.231504320207198901e+02,1.602572405993322135e+01
9.953990798159632891e-02,6.729148645199004575e-01,5.145845828068296157e-01,1.231504320207198901e+02,1.590529427367318149e+01
9.957991598319665405e-02,6.748175441530619434e-01,5.160395805440902706e-01,1.231504320207198901e+02,1.578433863186726249e+01
9.961992398479697919e-02,6.765302300363128518e-01,5.173492882012997729e-01,1.231504320207198901e+02,1.566286564482339116e+01
9.965993198639729045e-02,6.780536294416356080e-01,5.185142466362653302e-01,1.231504320207198901e+02,1.554088384599224959e+01
9.969993998799761559e-02,6.793884870381048380e-01,5.195350253047164024e-01,1.231504320207198901e+02,1.541840179215171958e+01
9.973994798959792685e-02,6.805355845337583975e-01,5.204122219864405485e-01,1.231504320207198901e+02,1.529542806362598029e+01
9.977995599119825199e-02,6.814957403112580359e-01,5.211464625066685175e-01,1.231504320207198901e+02,1.517197126454151679e+01
9.981996399279857712e-02,6.822698090574504937e-01,5.217384004527970687e-01,1.231504320207198901e+02,1.504804002312208944e+01
9.985997199439888838e-02,6.828586813869463867e-01,5.221887168865353424e-01,1.231504320207198901e+02,1.492364299202522560e+01
9.989997999599921352e-02,6.832632834598244553e-01,5.224981200515602664e-01,1.231504320207198901e+02,1.479878884872267797e+01
9.993998799759953866e-02,6.834845765935808615e-01,5.226673450767694851e-01,1.231504320207198901e+02,1.467348629592767573e+01
9.997999599919984992e-02,6.835235568694359998e-01,5.226971536752210712e-01,1.231504320207198901e+02,1.454774406207189053e+01
1.000200040008001751e-01,6.833812547331129528e-01,5.225883338388447319e-01,1.231504320207198901e+02,1.442157090183522783e+01
1.000600120024005002e-01,6.830587345902061625e-01,5.223416995290157683e-01,1.231504320207198901e+02,1.429497559673193052e+01
1.001000200040008115e-01,6.825570943962577797e-01,5.219580903630832713e-01,1.231504320207198901e+02,1.416796695575656528e+01
1.001400280056011366e-01,6.818774652416550452e-01,5.214383712969363760e-01,1.231504320207198901e+02,1.404055381609381215e+01
1.001800360072014479e-01,6.810210109314689397e-01,5.207834323037033863e-01,1.231504320207198901e+02,1.391274504389629740e+01
1.002200440088017730e-01,6.799889275603551164e-01,5.199941880486735890e-01,1.231504320207198901e+02,1.378454953513499248e+01
1.002600520104020981e-01,6.787824430826292499e-01,5.190715775605304616e-01,1.231504320207198901e+02,1.365597621652702820e+01
1.003000600120024094e-01,6.774028168776418113e-01,5.180165638989889798e-01,1.231504320207198901e+02,1.352703404654619312e+01
1.003400680136027345e-01,6.758513393105698430e-01,5.168301338189290606e-01,1.231504320207198901e+02,1.339773201652184476e+01
1.003800760152030597e-01,6.741293312887439715e-01,5.155132974311141814e-01,1.231504320207198901e+02,1.326807915183222697e+01
1.004200840168033709e-01,6.722381438136345588e-01,5.140670878595913207e-01,1.231504320207198901e+02,1.313808451319894210e+01
